frame,label,measured,error
1940,"(262, 316)","(262, 316)",0.0
1941,"(264, 317)","(264, 317)",0.0
1942,"(265, 318)","(265, 318)",0.0
1943,"(267, 318)","(266, 318)",1.0
1944,"(268, 319)","(268, 319)",0.0
1945,"(270, 320)","(269, 320)",1.0
1946,"(271, 321)","(271, 321)",0.0
1947,"(273, 321)","(272, 321)",1.0
1948,"(274, 322)","(274, 322)",0.0
1949,"(276, 322)","(276, 322)",0.0
1950,"(277, 323)","(277, 323)",0.0
1951,"(279, 323)","(279, 323)",0.0
1952,"(281, 324)","(280, 324)",1.0
1953,"(282, 324)","(282, 324)",0.0
1954,"(284, 325)","(284, 325)",0.0
1955,"(286, 325)","(286, 325)",0.0
1956,"(288, 325)","(287, 326)",1.4142135623730951
1957,"(290, 326)","(289, 326)",1.0
1958,"(291, 326)","(291, 327)",1.0
1959,"(293, 327)","(293, 327)",0.0
1960,"(295, 327)","(295, 326)",1.0
1961,"(297, 327)","(297, 327)",0.0
1962,"(298, 328)","(298, 328)",0.0
1963,"(300, 328)","(300, 328)",0.0
1964,"(301, 329)","(302, 329)",1.0
1965,"(303, 329)","(303, 329)",0.0
1966,"(305, 329)","(305, 329)",0.0
1967,"(306, 329)","(307, 329)",1.0
1968,"(308, 329)","(308, 329)",0.0
1969,"(309, 329)","(309, 329)",0.0
1970,"(311, 329)","(311, 329)",0.0
1971,"(314, 329)","(316, 331)",2.8284271247461903
1972,"(317, 330)","(322, 331)",5.0990195135927845
1973,"(321, 330)","(324, 331)",3.1622776601683795
1974,"(324, 331)","(325, 331)",1.0
1975,"(327, 331)","(327, 331)",0.0
1976,"(328, 331)","(328, 331)",0.0
1977,"(329, 331)","(329, 332)",1.0
1978,"(330, 332)","(330, 332)",0.0
1979,"(331, 332)","(331, 332)",0.0
1980,"(332, 332)","(332, 333)",1.0
1981,"(333, 332)","(333, 333)",1.0
1982,"(334, 333)","(333, 333)",1.0
1983,"(335, 333)","(334, 334)",1.4142135623730951
1984,"(336, 334)","(335, 334)",1.0
1985,"(337, 334)","(336, 335)",1.4142135623730951
1986,"(338, 334)","(337, 335)",1.4142135623730951
1987,"(339, 334)","(338, 335)",1.4142135623730951
1988,"(339, 335)","(339, 335)",0.0
1989,"(340, 335)","(340, 336)",1.0
1990,"(341, 335)","(341, 336)",1.0
1991,"(343, 336)","(342, 336)",1.0
1992,"(345, 337)","(343, 337)",2.0
1993,"(348, 338)","(343, 338)",5.0
1994,"(350, 339)","(345, 338)",5.0990195135927845
1995,"(352, 340)","(351, 341)",1.4142135623730951
1996,"(354, 340)","(356, 341)",2.23606797749979
1997,"(356, 341)","(357, 343)",2.23606797749979
1998,"(357, 342)","(358, 343)",1.4142135623730951
1999,"(359, 342)","(358, 343)",1.4142135623730951
Total Frames,Total Measurements,Failed,Average Error
2000,1672,328,1.6559255781616282
